epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,5022.49,1.25066,1.14624,1.57173,0.00209,0.14815,0.07051,0.02899,2.76852,242.062,3.40646,0.0087526,0.0087526,0.0087526
65,5090.81,1.36398,1.15001,1.70854,0.00209,0.14815,0.07051,0.02899,2.76852,242.062,3.40646,0.0087328,0.0087328,0.0087328
66,5159.8,1.32213,1.18826,1.63493,0.33994,0.05556,0.03241,0.01303,2.8323,48.4369,3.24888,0.008713,0.008713,0.008713
67,5232.2,1.29141,1.27302,1.58673,0.33994,0.05556,0.03241,0.01303,2.8323,48.4369,3.24888,0.0086932,0.0086932,0.0086932
68,5298.12,1.20642,1.19356,1.64001,0.0228,0.13194,0.00987,0.00245,2.52016,36.8117,3.03959,0.0086734,0.0086734,0.0086734
69,5370.78,1.23115,1.30598,1.54747,0.0208,0.20833,0.00962,0.00228,2.52016,36.8117,3.03959,0.0086536,0.0086536,0.0086536
70,5445.16,1.30283,1.2838,1.59588,0.01337,0.30353,0.01645,0.00816,2.02365,245.354,2.30659,0.0086338,0.0086338,0.0086338
71,5513.8,1.18361,1.07516,1.42382,0.01291,0.33102,0.01763,0.00866,2.02365,245.354,2.30659,0.008614,0.008614,0.008614
72,5583.52,1.2138,1.13742,1.56878,0.00815,0.20833,0.03213,0.01377,2.23008,408.762,2.55035,0.0085942,0.0085942,0.0085942
73,5650.26,1.23848,1.24127,1.64082,0.00815,0.20833,0.03213,0.01377,2.23008,408.762,2.55035,0.0085744,0.0085744,0.0085744
