epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,113.773,1.7631,3.01154,2.23169,0.55956,0.25694,0.1354,0.07349,2.10247,4.47458,2.96844,0.009604,0.009604,0.009604
22,118.834,1.79047,2.51525,2.14387,0.55956,0.25694,0.1354,0.07349,2.10247,4.47458,2.96844,0.0095842,0.0095842,0.0095842
23,123.948,1.7406,2.28871,2.02449,0.26247,0.58333,0.29802,0.17534,1.99342,3.4265,2.6528,0.0095644,0.0095644,0.0095644
24,129.124,1.90379,2.64413,2.25518,0.26247,0.58333,0.29802,0.17534,1.99342,3.4265,2.6528,0.0095446,0.0095446,0.0095446
25,134.253,1.6417,2.36016,2.07508,0.26247,0.58333,0.29802,0.17534,1.99342,3.4265,2.6528,0.0095248,0.0095248,0.0095248
26,139.398,1.74902,2.53264,2.13014,0.78718,0.75,0.74064,0.50837,1.34267,1.79575,1.88386,0.009505,0.009505,0.009505
27,144.424,1.6327,2.28311,2.11673,0.78718,0.75,0.74064,0.50837,1.34267,1.79575,1.88386,0.0094852,0.0094852,0.0094852
28,149.408,1.46666,2.17577,1.95413,0.78718,0.75,0.74064,0.50837,1.34267,1.79575,1.88386,0.0094654,0.0094654,0.0094654
29,154.489,1.6669,2.36814,2.00438,0.73892,0.62716,0.77346,0.50985,1.36968,1.71171,1.91233,0.0094456,0.0094456,0.0094456
30,159.61,1.49833,1.95892,1.87221,0.73892,0.62716,0.77346,0.50985,1.36968,1.71171,1.91233,0.0094258,0.0094258,0.0094258
31,164.799,1.65582,2.23543,1.96392,0.73892,0.62716,0.77346,0.50985,1.36968,1.71171,1.91233,0.009406,0.009406,0.009406
32,169.984,1.4506,2.07523,1.85154,0.52003,0.51157,0.63058,0.41606,1.4647,1.67164,1.95692,0.0093862,0.0093862,0.0093862
33,175.128,1.67351,1.9529,2.05765,0.52003,0.51157,0.63058,0.41606,1.4647,1.67164,1.95692,0.0093664,0.0093664,0.0093664
34,180.145,1.69907,2.21995,1.98889,0.52003,0.51157,0.63058,0.41606,1.4647,1.67164,1.95692,0.0093466,0.0093466,0.0093466
35,185.284,1.66135,2.15161,1.97482,0.6791,0.67824,0.80243,0.56696,1.40411,1.5487,1.90479,0.0093268,0.0093268,0.0093268
36,190.357,1.52637,1.89234,1.82938,0.6791,0.67824,0.80243,0.56696,1.40411,1.5487,1.90479,0.009307,0.009307,0.009307
37,195.451,1.71363,2.14686,2.05824,0.6791,0.67824,0.80243,0.56696,1.40411,1.5487,1.90479,0.0092872,0.0092872,0.0092872
38,200.571,1.52789,1.97903,1.9696,0.86055,0.59491,0.72355,0.53686,1.37789,1.69699,1.86864,0.0092674,0.0092674,0.0092674
39,205.852,1.52082,1.95077,1.88569,0.86055,0.59491,0.72355,0.53686,1.37789,1.69699,1.86864,0.0092476,0.0092476,0.0092476
40,211.032,1.62386,1.97932,1.93581,0.86055,0.59491,0.72355,0.53686,1.37789,1.69699,1.86864,0.0092278,0.0092278,0.0092278
41,216.393,1.54889,2.10323,2.0072,0.76385,0.57591,0.66475,0.44515,1.47898,2.07837,1.93396,0.009208,0.009208,0.009208
42,221.812,1.62154,2.21731,2.09706,0.76385,0.57591,0.66475,0.44515,1.47898,2.07837,1.93396,0.0091882,0.0091882,0.0091882
43,227.162,1.71276,2.11444,2.07307,0.76385,0.57591,0.66475,0.44515,1.47898,2.07837,1.93396,0.0091684,0.0091684,0.0091684
44,232.688,1.54078,1.82309,1.90544,0.8091,0.74398,0.76614,0.54343,1.28625,1.57446,1.78963,0.0091486,0.0091486,0.0091486
45,238.078,1.46009,1.81536,1.82964,0.8091,0.74398,0.76614,0.54343,1.28625,1.57446,1.78963,0.0091288,0.0091288,0.0091288
46,243.394,1.50345,1.70922,1.894,0.8091,0.74398,0.76614,0.54343,1.28625,1.57446,1.78963,0.009109,0.009109,0.009109
47,248.627,1.36415,1.86018,1.84828,0.88809,0.79843,0.84732,0.58894,1.41156,1.37938,1.89368,0.0090892,0.0090892,0.0090892
48,253.741,1.55639,1.91571,1.95291,0.88809,0.79843,0.84732,0.58894,1.41156,1.37938,1.89368,0.0090694,0.0090694,0.0090694
49,258.962,1.61226,1.78099,1.94019,0.88809,0.79843,0.84732,0.58894,1.41156,1.37938,1.89368,0.0090496,0.0090496,0.0090496
50,264.02,1.48375,1.7807,1.82966,0.90347,0.7922,0.8725,0.63309,1.31872,1.22308,1.81514,0.0090298,0.0090298,0.0090298
51,269.129,1.48041,1.91869,1.88431,0.90347,0.7922,0.8725,0.63309,1.31872,1.22308,1.81514,0.00901,0.00901,0.00901
52,274.208,1.6434,2.01312,2.06088,0.90347,0.7922,0.8725,0.63309,1.31872,1.22308,1.81514,0.0089902,0.0089902,0.0089902
53,279.387,1.44154,1.61934,1.85434,0.884,0.65997,0.8237,0.58798,1.31749,1.41866,1.80571,0.0089704,0.0089704,0.0089704
54,284.671,1.52517,1.66728,1.92334,0.884,0.65997,0.8237,0.58798,1.31749,1.41866,1.80571,0.0089506,0.0089506,0.0089506
55,289.89,1.50383,1.73355,1.90984,0.884,0.65997,0.8237,0.58798,1.31749,1.41866,1.80571,0.0089308,0.0089308,0.0089308
56,295.164,1.43173,1.65322,1.8902,0.44089,0.76721,0.76592,0.56761,1.27224,1.71893,1.7597,0.008911,0.008911,0.008911
57,300.442,1.48304,1.79038,1.7649,0.44089,0.76721,0.76592,0.56761,1.27224,1.71893,1.7597,0.0088912,0.0088912,0.0088912
58,305.483,1.39664,1.83628,1.78137,0.44089,0.76721,0.76592,0.56761,1.27224,1.71893,1.7597,0.0088714,0.0088714,0.0088714
59,310.619,1.53691,1.81495,1.83534,0.53174,0.74769,0.793,0.58733,1.22243,1.82783,1.7413,0.0088516,0.0088516,0.0088516
60,315.792,1.53519,1.94689,1.76985,0.53174,0.74769,0.793,0.58733,1.22243,1.82783,1.7413,0.0088318,0.0088318,0.0088318
61,320.93,1.4606,1.71752,1.94757,0.53174,0.74769,0.793,0.58733,1.22243,1.82783,1.7413,0.008812,0.008812,0.008812
62,326.135,1.36231,1.58023,1.81071,0.7942,0.59491,0.77385,0.5691,1.26973,1.84035,1.81832,0.0087922,0.0087922,0.0087922
63,331.257,1.36371,1.53268,1.7512,0.7942,0.59491,0.77385,0.5691,1.26973,1.84035,1.81832,0.0087724,0.0087724,0.0087724
64,336.401,1.39213,1.59657,1.76699,0.7942,0.59491,0.77385,0.5691,1.26973,1.84035,1.81832,0.0087526,0.0087526,0.0087526
65,341.533,1.74084,1.81448,2.1311,0.64379,0.77522,0.79718,0.54089,1.38073,1.64715,1.89352,0.0087328,0.0087328,0.0087328
66,346.515,1.4171,1.61939,1.88359,0.64379,0.77522,0.79718,0.54089,1.38073,1.64715,1.89352,0.008713,0.008713,0.008713
67,351.697,1.38866,1.6377,1.83946,0.64379,0.77522,0.79718,0.54089,1.38073,1.64715,1.89352,0.0086932,0.0086932,0.0086932
68,356.856,1.45446,1.44978,1.88744,0.78621,0.7963,0.82888,0.55923,1.27903,1.2782,1.79892,0.0086734,0.0086734,0.0086734
69,361.983,1.44856,1.54615,1.83221,0.78621,0.7963,0.82888,0.55923,1.27903,1.2782,1.79892,0.0086536,0.0086536,0.0086536
70,367,1.50783,1.69549,1.80615,0.78621,0.7963,0.82888,0.55923,1.27903,1.2782,1.79892,0.0086338,0.0086338,0.0086338
71,372.075,1.56357,1.66699,1.84162,0.83417,0.70587,0.81437,0.54425,1.29664,1.21879,1.81978,0.008614,0.008614,0.008614
72,377.229,1.48603,1.62702,1.86345,0.83417,0.70587,0.81437,0.54425,1.29664,1.21879,1.81978,0.0085942,0.0085942,0.0085942
73,382.294,1.40165,1.51064,1.89414,0.83417,0.70587,0.81437,0.54425,1.29664,1.21879,1.81978,0.0085744,0.0085744,0.0085744
74,387.474,1.30622,1.51183,1.75728,0.71299,0.82444,0.80345,0.5494,1.30018,1.34805,1.80461,0.0085546,0.0085546,0.0085546
75,392.609,1.37201,1.62601,1.8367,0.71299,0.82444,0.80345,0.5494,1.30018,1.34805,1.80461,0.0085348,0.0085348,0.0085348
76,397.803,1.43737,1.41064,1.73775,0.71299,0.82444,0.80345,0.5494,1.30018,1.34805,1.80461,0.008515,0.008515,0.008515
77,402.775,1.36208,1.44276,1.78201,0.81062,0.67386,0.78685,0.56492,1.29303,1.31457,1.76679,0.0084952,0.0084952,0.0084952
78,407.749,1.46499,1.7446,1.87646,0.81062,0.67386,0.78685,0.56492,1.29303,1.31457,1.76679,0.0084754,0.0084754,0.0084754
79,412.821,1.41748,1.66189,1.80236,0.81062,0.67386,0.78685,0.56492,1.29303,1.31457,1.76679,0.0084556,0.0084556,0.0084556
80,417.983,1.45583,1.6719,1.79875,0.81653,0.90123,0.88225,0.6479,1.18929,1.04938,1.65647,0.0084358,0.0084358,0.0084358
81,423.116,1.37342,1.58539,1.76863,0.81653,0.90123,0.88225,0.6479,1.18929,1.04938,1.65647,0.008416,0.008416,0.008416
82,428.365,1.34493,1.54723,1.77197,0.81653,0.90123,0.88225,0.6479,1.18929,1.04938,1.65647,0.0083962,0.0083962,0.0083962
83,433.501,1.36175,1.69012,1.83499,0.85015,0.88357,0.89312,0.65069,1.14297,1.04745,1.618,0.0083764,0.0083764,0.0083764
84,438.762,1.46793,1.43508,1.71621,0.85015,0.88357,0.89312,0.65069,1.14297,1.04745,1.618,0.0083566,0.0083566,0.0083566
85,444.027,1.45165,1.51535,1.73451,0.85015,0.88357,0.89312,0.65069,1.14297,1.04745,1.618,0.0083368,0.0083368,0.0083368
86,449.277,1.37926,1.66845,1.65396,0.86156,0.79031,0.88291,0.64851,1.2007,1.18326,1.68805,0.008317,0.008317,0.008317
87,454.39,1.35743,1.46139,1.72791,0.86156,0.79031,0.88291,0.64851,1.2007,1.18326,1.68805,0.0082972,0.0082972,0.0082972
88,459.655,1.30262,1.43482,1.7162,0.86156,0.79031,0.88291,0.64851,1.2007,1.18326,1.68805,0.0082774,0.0082774,0.0082774
89,464.87,1.25811,1.37226,1.62464,0.74232,0.55324,0.66931,0.45489,1.45836,3.08135,1.95149,0.0082576,0.0082576,0.0082576
90,470.069,1.39811,1.48552,1.64614,0.74232,0.55324,0.66931,0.45489,1.45836,3.08135,1.95149,0.0082378,0.0082378,0.0082378
91,475.22,1.35691,1.42456,1.71088,0.74232,0.55324,0.66931,0.45489,1.45836,3.08135,1.95149,0.008218,0.008218,0.008218
92,480.378,1.42173,1.5104,1.72707,0.88425,0.62434,0.789,0.54883,1.30389,1.6851,1.78265,0.0081982,0.0081982,0.0081982
93,485.489,1.33385,1.38321,1.58101,0.88425,0.62434,0.789,0.54883,1.30389,1.6851,1.78265,0.0081784,0.0081784,0.0081784
94,490.59,1.25958,1.46915,1.6033,0.88425,0.62434,0.789,0.54883,1.30389,1.6851,1.78265,0.0081586,0.0081586,0.0081586
95,495.738,1.35403,1.33404,1.71863,0.86911,0.89007,0.93604,0.61906,1.20167,0.99295,1.64653,0.0081388,0.0081388,0.0081388
96,500.855,1.5435,1.4935,1.84144,0.86911,0.89007,0.93604,0.61906,1.20167,0.99295,1.64653,0.008119,0.008119,0.008119
97,505.931,1.53876,1.54452,1.88639,0.86911,0.89007,0.93604,0.61906,1.20167,0.99295,1.64653,0.0080992,0.0080992,0.0080992
98,511.269,1.5448,1.61673,1.90324,0.9406,0.85373,0.95119,0.6046,1.26827,0.99451,1.69891,0.0080794,0.0080794,0.0080794
99,516.429,1.54992,1.62527,1.83679,0.9406,0.85373,0.95119,0.6046,1.26827,0.99451,1.69891,0.0080596,0.0080596,0.0080596
100,521.612,1.4692,1.51978,1.80693,0.9406,0.85373,0.95119,0.6046,1.26827,0.99451,1.69891,0.0080398,0.0080398,0.0080398
101,526.742,1.32667,1.3105,1.71856,0.84316,0.82644,0.93732,0.63201,1.31438,1.0307,1.73605,0.00802,0.00802,0.00802
102,531.966,1.28905,1.23051,1.65205,0.84316,0.82644,0.93732,0.63201,1.31438,1.0307,1.73605,0.0080002,0.0080002,0.0080002
103,537.056,1.40084,1.47796,1.71147,0.84316,0.82644,0.93732,0.63201,1.31438,1.0307,1.73605,0.0079804,0.0079804,0.0079804
104,542.331,1.44983,1.42721,1.8091,0.86372,0.76338,0.88234,0.62047,1.35063,1.21094,1.76762,0.0079606,0.0079606,0.0079606
105,547.524,1.28541,1.32027,1.59848,0.86372,0.76338,0.88234,0.62047,1.35063,1.21094,1.76762,0.0079408,0.0079408,0.0079408
106,552.65,1.332,1.22933,1.7319,0.86372,0.76338,0.88234,0.62047,1.35063,1.21094,1.76762,0.007921,0.007921,0.007921
107,557.792,1.34461,1.31904,1.71894,0.88865,0.83102,0.90906,0.65895,1.32287,1.03517,1.73328,0.0079012,0.0079012,0.0079012
108,563.046,1.30276,1.26548,1.70403,0.88865,0.83102,0.90906,0.65895,1.32287,1.03517,1.73328,0.0078814,0.0078814,0.0078814
109,568.129,1.33594,1.21273,1.64067,0.88865,0.83102,0.90906,0.65895,1.32287,1.03517,1.73328,0.0078616,0.0078616,0.0078616
110,573.265,1.40745,1.39055,1.71291,0.87119,0.88889,0.92949,0.6995,1.10565,0.91359,1.58066,0.0078418,0.0078418,0.0078418
111,578.417,1.34781,1.41989,1.68498,0.87119,0.88889,0.92949,0.6995,1.10565,0.91359,1.58066,0.007822,0.007822,0.007822
112,583.565,1.36133,1.39955,1.68975,0.87119,0.88889,0.92949,0.6995,1.10565,0.91359,1.58066,0.0078022,0.0078022,0.0078022
113,588.722,1.1617,1.30148,1.58083,0.94845,0.87139,0.92858,0.69696,1.09465,1.01967,1.58657,0.0077824,0.0077824,0.0077824
114,593.859,1.26929,1.40084,1.69638,0.94845,0.87139,0.92858,0.69696,1.09465,1.01967,1.58657,0.0077626,0.0077626,0.0077626
115,598.96,1.19553,1.27719,1.48092,0.94845,0.87139,0.92858,0.69696,1.09465,1.01967,1.58657,0.0077428,0.0077428,0.0077428
116,604.178,1.39512,1.32636,1.71991,0.9415,0.86884,0.91794,0.73061,1.04055,1.01617,1.53652,0.007723,0.007723,0.007723
117,609.386,1.3024,1.40803,1.64655,0.9415,0.86884,0.91794,0.73061,1.04055,1.01617,1.53652,0.0077032,0.0077032,0.0077032
118,614.481,1.49186,1.43576,1.82734,0.9415,0.86884,0.91794,0.73061,1.04055,1.01617,1.53652,0.0076834,0.0076834,0.0076834
119,619.581,1.24704,1.18588,1.64243,0.95197,0.86812,0.90835,0.72842,0.98459,1.01709,1.47777,0.0076636,0.0076636,0.0076636
120,624.615,1.45645,1.54399,1.67153,0.95197,0.86812,0.90835,0.72842,0.98459,1.01709,1.47777,0.0076438,0.0076438,0.0076438
121,629.69,1.40921,1.55268,1.71754,0.95197,0.86812,0.90835,0.72842,0.98459,1.01709,1.47777,0.007624,0.007624,0.007624
122,634.809,1.38451,1.46208,1.73879,0.85043,0.89282,0.90591,0.71296,0.98266,1.01118,1.47234,0.0076042,0.0076042,0.0076042
123,639.971,1.30915,1.33356,1.74944,0.85043,0.89282,0.90591,0.71296,0.98266,1.01118,1.47234,0.0075844,0.0075844,0.0075844
124,645.133,1.29989,1.40944,1.68566,0.85043,0.89282,0.90591,0.71296,0.98266,1.01118,1.47234,0.0075646,0.0075646,0.0075646
125,650.33,1.30335,1.68294,1.64855,0.86246,0.89732,0.90847,0.70229,1.08179,0.9663,1.54887,0.0075448,0.0075448,0.0075448
126,655.533,1.36132,1.41907,1.71343,0.86246,0.89732,0.90847,0.70229,1.08179,0.9663,1.54887,0.007525,0.007525,0.007525
127,660.755,1.21114,1.33317,1.58884,0.86246,0.89732,0.90847,0.70229,1.08179,0.9663,1.54887,0.0075052,0.0075052,0.0075052
128,665.788,1.33485,1.29211,1.75649,0.96656,0.84954,0.93205,0.69216,1.11678,0.89517,1.60326,0.0074854,0.0074854,0.0074854
129,670.915,1.17831,1.15004,1.62431,0.96656,0.84954,0.93205,0.69216,1.11678,0.89517,1.60326,0.0074656,0.0074656,0.0074656
130,676.105,1.34783,1.30798,1.64076,0.96656,0.84954,0.93205,0.69216,1.11678,0.89517,1.60326,0.0074458,0.0074458,0.0074458
131,681.304,1.18544,1.19798,1.64044,0.86551,0.87599,0.93339,0.72405,1.01665,0.8965,1.52233,0.007426,0.007426,0.007426
132,686.472,1.38309,1.34015,1.81792,0.86551,0.87599,0.93339,0.72405,1.01665,0.8965,1.52233,0.0074062,0.0074062,0.0074062
133,691.589,1.24042,1.36614,1.74066,0.86551,0.87599,0.93339,0.72405,1.01665,0.8965,1.52233,0.0073864,0.0073864,0.0073864
134,696.659,1.32169,1.13819,1.78675,0.84424,0.86104,0.92353,0.70903,1.078,0.89994,1.55656,0.0073666,0.0073666,0.0073666
135,701.816,1.24165,1.21178,1.67874,0.84424,0.86104,0.92353,0.70903,1.078,0.89994,1.55656,0.0073468,0.0073468,0.0073468
136,706.793,1.31655,1.25236,1.66326,0.84424,0.86104,0.92353,0.70903,1.078,0.89994,1.55656,0.007327,0.007327,0.007327
137,711.957,1.30319,1.20421,1.67679,0.85991,0.87586,0.91745,0.71315,1.05938,0.86191,1.53528,0.0073072,0.0073072,0.0073072
138,717.084,1.22505,1.20498,1.6039,0.85991,0.87586,0.91745,0.71315,1.05938,0.86191,1.53528,0.0072874,0.0072874,0.0072874
139,722.22,1.31089,1.12969,1.56987,0.85991,0.87586,0.91745,0.71315,1.05938,0.86191,1.53528,0.0072676,0.0072676,0.0072676
140,727.468,1.26779,1.27916,1.5951,0.80243,0.92658,0.91253,0.70033,1.08026,0.89368,1.56389,0.0072478,0.0072478,0.0072478
141,732.73,1.34124,1.3221,1.6888,0.80243,0.92658,0.91253,0.70033,1.08026,0.89368,1.56389,0.007228,0.007228,0.007228
142,737.94,1.27044,1.28815,1.60419,0.80243,0.92658,0.91253,0.70033,1.08026,0.89368,1.56389,0.0072082,0.0072082,0.0072082
143,743.065,1.3103,1.35117,1.69026,0.83777,0.92593,0.89537,0.67748,1.09451,0.98845,1.56386,0.0071884,0.0071884,0.0071884
144,748.271,1.26839,1.22894,1.66066,0.83777,0.92593,0.89537,0.67748,1.09451,0.98845,1.56386,0.0071686,0.0071686,0.0071686
145,753.397,1.19086,1.13613,1.68736,0.83777,0.92593,0.89537,0.67748,1.09451,0.98845,1.56386,0.0071488,0.0071488,0.0071488
146,758.479,1.15854,1.20252,1.53307,0.89156,0.91812,0.90076,0.69647,1.08278,1.003,1.53034,0.007129,0.007129,0.007129
147,763.703,1.23821,1.22684,1.47753,0.89156,0.91812,0.90076,0.69647,1.08278,1.003,1.53034,0.0071092,0.0071092,0.0071092
148,768.796,1.36729,1.40737,1.66899,0.89156,0.91812,0.90076,0.69647,1.08278,1.003,1.53034,0.0070894,0.0070894,0.0070894
149,773.924,1.21749,1.21392,1.48079,0.86942,0.90741,0.91338,0.70169,1.08632,0.96003,1.52158,0.0070696,0.0070696,0.0070696
150,779.043,1.18651,1.20759,1.61519,0.86942,0.90741,0.91338,0.70169,1.08632,0.96003,1.52158,0.0070498,0.0070498,0.0070498
151,784.181,1.33469,1.25499,1.61352,0.86942,0.90741,0.91338,0.70169,1.08632,0.96003,1.52158,0.00703,0.00703,0.00703
152,789.303,1.19419,1.2068,1.6109,0.87645,0.90602,0.90886,0.69816,1.07324,0.89015,1.51579,0.0070102,0.0070102,0.0070102
153,794.444,1.25529,1.17454,1.68129,0.87645,0.90602,0.90886,0.69816,1.07324,0.89015,1.51579,0.0069904,0.0069904,0.0069904
154,799.563,1.29255,1.21083,1.59583,0.87645,0.90602,0.90886,0.69816,1.07324,0.89015,1.51579,0.0069706,0.0069706,0.0069706
155,804.743,1.20397,1.30623,1.61426,0.89204,0.93359,0.92171,0.71934,1.02523,0.86471,1.49395,0.0069508,0.0069508,0.0069508
156,809.919,1.23526,1.10617,1.63543,0.89204,0.93359,0.92171,0.71934,1.02523,0.86471,1.49395,0.006931,0.006931,0.006931
157,815.01,1.25711,1.16595,1.63084,0.89204,0.93359,0.92171,0.71934,1.02523,0.86471,1.49395,0.0069112,0.0069112,0.0069112
158,820.209,1.18635,1.10323,1.57113,0.86685,0.95379,0.91204,0.71571,0.99818,0.861,1.48086,0.0068914,0.0068914,0.0068914
159,825.324,1.23392,1.22498,1.58651,0.86685,0.95379,0.91204,0.71571,0.99818,0.861,1.48086,0.0068716,0.0068716,0.0068716
160,830.402,1.27753,1.11748,1.57166,0.86685,0.95379,0.91204,0.71571,0.99818,0.861,1.48086,0.0068518,0.0068518,0.0068518
161,835.463,1.21306,1.23677,1.63693,0.89798,0.9528,0.95117,0.73927,1.02247,0.83849,1.47659,0.006832,0.006832,0.006832
162,840.491,1.31587,1.2177,1.70562,0.89798,0.9528,0.95117,0.73927,1.02247,0.83849,1.47659,0.0068122,0.0068122,0.0068122
163,845.509,1.24042,1.26284,1.62441,0.89798,0.9528,0.95117,0.73927,1.02247,0.83849,1.47659,0.0067924,0.0067924,0.0067924
164,850.506,1.22849,1.10578,1.60147,0.93226,0.90611,0.9515,0.75058,0.97553,0.81545,1.42909,0.0067726,0.0067726,0.0067726
165,855.585,1.25621,1.23393,1.6665,0.93226,0.90611,0.9515,0.75058,0.97553,0.81545,1.42909,0.0067528,0.0067528,0.0067528
166,860.832,1.20585,1.21636,1.51892,0.93226,0.90611,0.9515,0.75058,0.97553,0.81545,1.42909,0.006733,0.006733,0.006733
167,865.993,1.12824,1.14278,1.52464,0.92331,0.92593,0.9502,0.74672,0.95511,0.82341,1.40602,0.0067132,0.0067132,0.0067132
168,871.215,1.22274,1.22116,1.45425,0.92331,0.92593,0.9502,0.74672,0.95511,0.82341,1.40602,0.0066934,0.0066934,0.0066934
169,876.284,1.15834,1.19522,1.56849,0.92331,0.92593,0.9502,0.74672,0.95511,0.82341,1.40602,0.0066736,0.0066736,0.0066736
170,881.397,1.2745,1.21769,1.55127,0.9434,0.92214,0.94884,0.747,0.99692,0.82285,1.42752,0.0066538,0.0066538,0.0066538
171,886.522,1.17439,1.00257,1.56803,0.9434,0.92214,0.94884,0.747,0.99692,0.82285,1.42752,0.006634,0.006634,0.006634
172,891.699,1.28569,1.3124,1.6937,0.9434,0.92214,0.94884,0.747,0.99692,0.82285,1.42752,0.0066142,0.0066142,0.0066142
173,896.843,1.21379,1.2023,1.43771,0.94453,0.92326,0.95404,0.74526,1.01884,0.82248,1.43523,0.0065944,0.0065944,0.0065944
174,902.002,1.1488,1.26925,1.57208,0.94453,0.92326,0.95404,0.74526,1.01884,0.82248,1.43523,0.0065746,0.0065746,0.0065746
175,907.033,1.27781,1.03239,1.6477,0.94453,0.92326,0.95404,0.74526,1.01884,0.82248,1.43523,0.0065548,0.0065548,0.0065548
176,912.18,1.24442,1.30329,1.55082,0.94831,0.91954,0.96347,0.73003,1.01815,0.83319,1.43832,0.006535,0.006535,0.006535
177,917.358,1.09416,1.07334,1.56498,0.94831,0.91954,0.96347,0.73003,1.01815,0.83319,1.43832,0.0065152,0.0065152,0.0065152
178,922.511,1.29555,1.20013,1.74637,0.94831,0.91954,0.96347,0.73003,1.01815,0.83319,1.43832,0.0064954,0.0064954,0.0064954
179,927.741,1.34787,1.34825,1.69863,0.92353,0.88657,0.96414,0.71746,1.03544,0.82982,1.47128,0.0064756,0.0064756,0.0064756
180,932.751,1.16494,1.00795,1.51037,0.92353,0.88657,0.96414,0.71746,1.03544,0.82982,1.47128,0.0064558,0.0064558,0.0064558
181,937.91,1.15418,1.08309,1.62747,0.92353,0.88657,0.96414,0.71746,1.03544,0.82982,1.47128,0.006436,0.006436,0.006436
182,943.145,1.28273,1.22549,1.75075,0.8596,0.90741,0.96586,0.71883,1.04888,0.83758,1.49803,0.0064162,0.0064162,0.0064162
183,948.235,1.23571,1.06424,1.51992,0.8596,0.90741,0.96586,0.71883,1.04888,0.83758,1.49803,0.0063964,0.0063964,0.0063964
184,953.427,1.12893,1.09035,1.47881,0.8596,0.90741,0.96586,0.71883,1.04888,0.83758,1.49803,0.0063766,0.0063766,0.0063766
185,958.652,1.35079,1.29247,1.71745,0.92511,0.88889,0.97738,0.73952,1.03095,0.80973,1.48978,0.0063568,0.0063568,0.0063568
186,963.776,1.23256,1.13572,1.64921,0.92511,0.88889,0.97738,0.73952,1.03095,0.80973,1.48978,0.006337,0.006337,0.006337
187,968.872,1.29599,1.21291,1.56703,0.92511,0.88889,0.97738,0.73952,1.03095,0.80973,1.48978,0.0063172,0.0063172,0.0063172
